Species,AGENT,TYPE,country_name,PRODUCTION_AREA,ISO3_Code,COUNTRY,mean_prod,ISO_N3,ECOREGION
Dicentrarchus labrax,Edwardsiella tarda,Bacteria,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Flexibacter maritimus,Bacteria,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Glugea sp.,Myxozoa,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Infectious pancreatic necrosis virus,Virus,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Lacinutrix venerupis,Bacteria,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Microcotyle labrachis,Monogenea,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Mycobacterium marinum,Bacteria,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Nerocilla orbiguyi,Isopoda,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Philasteridis dicentrarchi,Ciliophora,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Photobacterium damselae subsp. pasteurella,Bacteria,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Piscine nodavirus,Virus,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Shaerospora testicularis,Myxozoa,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Sphaerospora dicentrarchi ,Myxozoa,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Tetrahynema sp.,Ciliophora,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Trichodina sp.,Ciliophora,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Uronema sp.,Ciliophora,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Vibrio anguillarum,Bacteria,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Vibrio ordali,Bacteria,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Yersinia ruckeri,Bacteria,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Mothocya parvostis,Isopoda,Libya,37,LBY,434,32,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Allopodocotyle pedicellata,Trematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Amyloodinium ocellatum,Dinoflagellate,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Anilocra physodes,Isopoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Aporocotilidae sp.,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Aquareovirus,Virus,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Atrispinum salpae,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Betanodavirus,Virus,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Brooklynella hostilis,Ciliophora,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Caligus sp.,Copepoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Cardicola aurata,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Ceratomyxa sparusaurati,Myxozoa,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Ceratothoa oestroides,Isopoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Ceratothoa parallela,Isopoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Contracaecum sp.,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Cryptocaryon irritans,Ciliophora,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Cryptosporidium molnari,Ciliophora,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Dactylogyrus sp.,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Eimeria sparis,Apicomplexa,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Encotyllabe vallei,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Enteromyxum leei,Myxozoa,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Ergasilus sp.,Copepoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Furnestinia echeneis,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Goussia sparis,Apicomplexa,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Gyrodactylus orecchiae,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Gyrodactylus sp.,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Hysterothylacium aduncum,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Ichtyophonus,Fungi,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Infectious haematopoietic necrosis virus,Virus,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Iridovirus,Virus,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Kudoa sp.,Myxozoa,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Lacinutrix venerupis,Bacteria,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Lamellodiscus elegans,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Lepocreadium pegorchis,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Leptotheca sparidarium,Myxozoa,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Macvicaria maillardi,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Macvicaria obovata,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Microcotyle chrysophryei,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Monorchis monorchis,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Photobacterium damselae subsp piscicida,Bacteria,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Photobacterium damselae subsp. damselae,Bacteria,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Polylabris tubicirrus,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Polysporoplasma sparis,Ciliophora,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Pseudomonas anguilliseptica,Bacteria,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Pycaenoide senegalensis,Nematoda,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Sparicotyle chrysophrii,Monogenea,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Streptococcus agalactitiae,Bacteria,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Trichodinia sp.,Ciliophora,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Vibrio alginolyticus,Bacteria,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Virus-like particles,Virus,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Sparus aurata,Yersinia ruckeri,Bacteria,Libya,37,LBY,434,21,434,Tunisian Plateau/Gulf of Sidra
Dicentrarchus labrax,Amyloodinium ocellatum,Dinoflagellate,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Anilocra physodes,Isopoda,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Anisakis simplex,Nematoda,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Caligus minus,Copepoda,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Ceratomyxa labraci,Myxozoa,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Ceratothoa oestroides,Isopoda,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Chlamydia,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Cryptobia branchialis,Ciliophora,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Cryptocaryon irritans,Ciliophora,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Diplectanum aequans,Monogenea,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Diplectanum laubieri,Monogenea,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Edwardsiella tarda,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Flexibacter maritimus,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Glugea sp.,Myxozoa,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Infectious pancreatic necrosis virus,Virus,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Lacinutrix venerupis,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Microcotyle labrachis,Monogenea,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Mycobacterium marinum,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Nerocilla orbiguyi,Isopoda,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Philasteridis dicentrarchi,Ciliophora,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Photobacterium damselae subsp. pasteurella,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Piscine nodavirus,Virus,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Shaerospora testicularis,Myxozoa,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Sphaerospora dicentrarchi ,Myxozoa,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Tetrahynema sp.,Ciliophora,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Trichodina sp.,Ciliophora,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Uronema sp.,Ciliophora,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Vibrio anguillarum,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Vibrio ordali,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Yersinia ruckeri,Bacteria,Malta,37,MLT,470,88.9612,470,Ionian Sea
Dicentrarchus labrax,Mothocya parvostis,Isopoda,Malta,37,MLT,470,88.9612,470,Ionian Sea
Sparus aurata,Allopodocotyle pedicellata,Trematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Amyloodinium ocellatum,Dinoflagellate,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Anilocra physodes,Isopoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Aporocotilidae sp.,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Aquareovirus,Virus,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Atrispinum salpae,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Betanodavirus,Virus,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Brooklynella hostilis,Ciliophora,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Caligus sp.,Copepoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Cardicola aurata,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Ceratomyxa sparusaurati,Myxozoa,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Ceratothoa oestroides,Isopoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Ceratothoa parallela,Isopoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Contracaecum sp.,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Cryptocaryon irritans,Ciliophora,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Cryptosporidium molnari,Ciliophora,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Dactylogyrus sp.,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Eimeria sparis,Apicomplexa,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Encotyllabe vallei,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Enteromyxum leei,Myxozoa,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Ergasilus sp.,Copepoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Furnestinia echeneis,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Goussia sparis,Apicomplexa,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Gyrodactylus orecchiae,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Gyrodactylus sp.,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Hysterothylacium aduncum,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Ichtyophonus,Fungi,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Infectious haematopoietic necrosis virus,Virus,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Iridovirus,Virus,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Kudoa sp.,Myxozoa,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Lacinutrix venerupis,Bacteria,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Lamellodiscus elegans,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Lepocreadium pegorchis,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Leptotheca sparidarium,Myxozoa,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Macvicaria maillardi,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Macvicaria obovata,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Microcotyle chrysophryei,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Monorchis monorchis,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Photobacterium damselae subsp piscicida,Bacteria,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Photobacterium damselae subsp. damselae,Bacteria,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Polylabris tubicirrus,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Polysporoplasma sparis,Ciliophora,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Pseudomonas anguilliseptica,Bacteria,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Pycaenoide senegalensis,Nematoda,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Sparicotyle chrysophrii,Monogenea,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Streptococcus agalactitiae,Bacteria,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Trichodinia sp.,Ciliophora,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Vibrio alginolyticus,Bacteria,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Virus-like particles,Virus,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Sparus aurata,Yersinia ruckeri,Bacteria,Malta,37,MLT,470,1990.7813,470,Ionian Sea
Thunnus thynnus,Anisakis simplex,Nematoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Brachiella thynni,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Caballerocotyla goueri,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Caballerocotyla magronum,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Caligus balistae,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Caligus bonito,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Caligus coryphaenae,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Caligus minimus,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Caligus productus,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Callitetrarhynchus gracilis,Cestoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Capsala albsmithi,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Cardicola forsteri,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Coeliodidymocystis abdominalis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymocystis dissimilis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymocystis reniformis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymocystis thynni,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymocystis wedli,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymocystoides bifasciatus,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymocystoides oesophagicola,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymocystoides pectoralis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymocystoides semiglobularis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymostoma bipartitum,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymozoon longicolle,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymozoon palati,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymozoon pretiosus,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Didymozoon thynni,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Distomum clavatum,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Euryphorus brachypterus,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Eutetrarchynchus sp.,Cestoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hepatoxylon trichiuri,Cestoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hexostoma acutum,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hexostoma albsmithi,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hexostoma dissimile,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hexostoma thynni,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hirudinella clavata,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hirudinella fusca,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hirudinella ventricosa,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Hysterothylacium aduncum,Nematoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Koellikerioides apicalis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Koellikerioides internogastricus,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Koellikerioides intestinalis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Koellikerioides orientalis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Kollikeria bipartita,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Kollikeria globosa,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Kollikeria orientalis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Kudoa thunni,Myxozoa,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Kuhnia thunni,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Lacistorhynchus tenuis,Cestoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Lecithaster gibbosus,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Lecithocladium excisum,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Metapseudaxine ventrosicula,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Microsporidian sp.,Microsporidia,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Nasicola hogansi,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Nasicola klawei,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Neohexostoma extensicaudatum,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Neohexostoma thunninae,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Oesophagocystis dissimilis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Oncophora melanocephala,Nematoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Pelichnibothrium speciosum,Cestoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Pennella filosa,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Philometra sp.,Nematoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Photobacterium damselae subsp piscicida,Bacteria,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Platocystis alalongae,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Pseudocynus appendiculatus,Copepoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Rhipidocotyle septpapillata,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Sibitrema poonui,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Sterrhurus imocavus,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Tentacularia coryphaenae,Cestoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Tetraphyllidean,Cestoda,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Tristomella interrupta,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Tristomella laevis,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Tristomella nozawae,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Tristomella onchidiocotyle,Monogenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Wedlia bipartita,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Thunnus thynnus,Wedlia orientalis,Digenea,Malta,37,MLT,470,1630.8,470,Ionian Sea
Rachycentron canadum,Amyloodinium ocellatum,Dinoflagellate,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Anisakis simplex,Nematoda,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Betanodavirus,Virus,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Coccidia spp.,Ciliophora,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Cryptocaryon irritans,Ciliophora,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Epistylis sp.,Ciliophora,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Iridovirus,Virus,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Neobenedenia sp.,Monogenea,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Photobacterium damselae subsp piscicida,Bacteria,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Piscine nodavirus,Virus,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Sphaerospora sp.,Myxozoa,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Streptococcus dysgalactiae,Bacteria,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Trichodina sp.,Ciliophora,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Vibrio alginolyticus,Bacteria,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Vibrio parahaemolyticus,Bacteria,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Vibrio vulnificus,Bacteria,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Vorticella,Ciliophora,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
Rachycentron canadum,Endozoicomonas elysicola,Bacteria,Martinique,31,MTQ,474,10.125,474,Eastern Caribbean
